100_1_1,151.85565260493956,0.811023589740333
100_1_2,151.1494672046313,0.787327519510039
100_1_3,149.64885082729108,0.8122223283288843
100_1_4,150.31241953878873,0.814941571289633
100_1_5,144.56354560231932,0.7899673853870868
100_1_6,152.44123239558692,0.7950897917169172
100_1_7,147.97328481730963,0.8491473022342785
100_1_8,148.82115350860542,0.8333477784426897
100_1_9,149.43076492569494,0.8305284648627244
100_1_10,151.82228656375483,0.840677644846884
100_1_11,151.01822848586556,0.8056626665470438
100_1_12,151.58559524951562,0.830939140081411
100_1_13,147.35823902622943,0.8378938268548362
100_1_14,149.74331065129616,0.7898025832622966
100_1_15,151.18305579342535,0.8251915029569336
100_1_16,147.9827277745821,0.8139641365173474
100_1_17,150.2026607770734,0.8328417701329965
100_1_18,152.3163666598539,0.793488054495446
100_1_19,147.49204075141276,0.8262509383297433
100_1_20,147.03111793505127,0.8452311096676517
100_1_21,150.058977887478,0.8137537091284821
100_1_22,148.62018306186664,0.8164332657640898
100_1_23,147.32347298150066,0.8068395826955215
100_1_24,151.66043379039124,0.814422857948963
100_1_25,147.21285984264418,0.8289238068014928
100_1_26,148.8869352892061,0.805173280897759
100_1_27,148.608364539906,0.7882828748959354
100_1_28,153.08103365809413,0.8235308725763026
100_1_29,146.84566890648188,0.8258677781629101
100_1_30,146.75855998178463,0.8353396706160854
100_1_31,146.44252477109492,0.8203947722004254
100_1_32,146.7471598549629,0.8017849533936683
100_121_1,370.18620272633814,0.025723319782637734
100_121_2,385.5222869652135,0.02614991467504831
100_121_3,381.57452023177837,0.026433310229741835
100_121_4,379.5715593774453,0.02515019956764437
100_121_5,381.01571896875754,0.025996367121202575
100_121_6,387.0871897667116,0.026392210479582963
100_121_7,387.9027680769559,0.02580401889329685
100_121_8,384.6777862359997,0.02510970824564504
100_121_9,364.03689345070103,0.02554124959445721
100_121_10,375.18038725732487,0.02691648932224595
100_121_11,392.66938004379074,0.026439905482530935
100_121_12,372.7409043946733,0.02571020582145971
100_121_13,388.5912753231818,0.025557605719840986
100_121_14,393.03896013200375,0.026251647204987343
100_121_15,374.6845812472343,0.026901877838537147
100_121_16,386.3358683360708,0.02617694522770377
100_121_17,383.7629838634189,0.026011178064815482
100_121_18,381.63580199572823,0.02567495645697455
100_121_19,389.40730261837075,0.02569377902918154
100_121_20,385.9347306007955,0.02668474483797257
100_121_21,379.14525941920044,0.026053714332576746
100_121_22,386.0777205280235,0.02612092026660551
100_121_23,367.65187050833055,0.026854080630974563
100_121_24,388.6374958872889,0.024670482759387633
100_121_25,383.82850292087517,0.026329041293335343
100_121_26,398.0087340529346,0.02615083726219677
100_121_27,382.6300031998862,0.025267113799724912
100_121_28,395.65772649042333,0.02668653987030346
100_121_29,377.9764230704494,0.025762047944211504
100_121_30,389.6255838165624,0.026540863674563157
100_121_31,393.0927559844804,0.026223252802347392
100_121_32,386.0039479087515,0.024916717307425697
100_301_1,163.99543163189807,0.7322364577230979
100_301_2,170.72239853866932,0.7453777980791215
100_301_3,171.52263198358375,0.7865206143251309
100_301_4,165.5855579252299,0.7308354278247859
100_301_5,169.19050513329316,0.7496041454795122
100_301_6,169.30624315832648,0.7337866926627273
100_301_7,168.23084461055527,0.755859725302663
100_301_8,168.5980798650291,0.7737379225775247
100_301_9,169.639270516281,0.7587616917659206
100_301_10,168.16139382998662,0.7775562959701415
100_301_11,163.77085892536383,0.7408038730572647
100_301_12,161.64221299171328,0.7632205964987405
100_301_13,171.57970688948063,0.7596883352691659
100_301_14,161.83245020733926,0.7450391398198183
100_301_15,166.47319980595927,0.7554906687402111
100_301_16,167.93326043206386,0.7570994353087532
100_301_17,173.128390868881,0.7405794670257502
100_301_18,168.20928049871017,0.742553769183907
100_301_19,166.5011039064244,0.7583126109309902
100_301_20,170.49685574330513,0.7599569401711131
100_301_21,162.24139482432275,0.7809264638548656
100_301_22,167.8151587667534,0.7582767068721575
100_301_23,168.44110731745013,0.7503861520095376
100_301_24,170.71633615288513,0.7126983934537057
100_301_25,168.54304114477904,0.7373152244646319
100_301_26,171.65875602729102,0.7673457730156881
100_301_27,171.6058829777757,0.7293496561483804
100_301_28,172.42950397336364,0.7433364410540929
100_301_29,166.55972171161858,0.7617141207536452
100_301_30,170.51143582934722,0.7630183933494945
100_301_31,170.7414241222644,0.7609867750515945
100_301_32,173.45006974200223,0.7678894980707501
100_391_1,276.5603987901403,0.38102671508443686
100_391_2,267.3060200328054,0.3991801502812193
100_391_3,270.4644837229053,0.39764130744578813
100_391_4,267.1629224926804,0.39922590874435904
100_391_5,271.9418052440533,0.3988735975511915
100_391_6,272.99539472264723,0.3930264015558571
100_391_7,265.04839909650667,0.3848384490921236
100_391_8,260.80296038509687,0.40114266723811337
